parent_url,child_url,child_title,child_order,local_path
,https://docs.microfocus.com/doc/386/25.4/home,Home,1,Home/index.html
,https://docs.microfocus.com/doc/386/25.4/releasesummary,Release notes,2,Release notes/index.html
,https://docs.microfocus.com/doc/386/25.4/getstartedintro,Get started,3,Get started/index.html
,https://docs.microfocus.com/doc/386/25.4/install,Install,4,Install/index.html
,https://docs.microfocus.com/doc/386/25.4/upgrade,Upgrade,5,Upgrade/index.html
,https://docs.microfocus.com/doc/386/25.4/integrate,Integrate,6,Integrate/index.html
,https://docs.microfocus.com/doc/386/25.4/administerolhintro,Administer,7,Administer/index.html
,https://docs.microfocus.com/doc/386/25.4/useintro,Use,8,Use/index.html
,https://docs.microfocus.com/doc/386/25.4/troubleshoot,Troubleshoot,9,Troubleshoot/index.html
,https://docs.microfocus.com/doc/386/25.4/developintro,Develop,10,Develop/index.html
https://docs.microfocus.com/doc/386/25.4/releasesummary,https://docs.microfocus.com/doc/386/25.4/enhancements,Enhancements,1,Release notes/Enhancements/index.html
https://docs.microfocus.com/doc/386/25.4/releasesummary,https://docs.microfocus.com/doc/386/25.4/fixedissues,Fixed issues,2,Release notes/Fixed issues/index.html
https://docs.microfocus.com/doc/386/25.4/releasesummary,https://docs.microfocus.com/doc/386/25.4/knownissues,Known issues,3,Release notes/Known issues/index.html
https://docs.microfocus.com/doc/386/25.4/releasesummary,https://docs.microfocus.com/doc/386/25.4/deprecationsandobsolescence,Deprecation and obsolescence,4,Release notes/Deprecation and obsolescence/index.html
https://docs.microfocus.com/doc/386/25.4/releasesummary,https://docs.microfocus.com/doc/386/25.4/limitations,Limitations,5,Release notes/Limitations/index.html
https://docs.microfocus.com/doc/386/25.4/getstartedintro,https://docs.microfocus.com/doc/386/25.4/getstartedconcepts,Key concepts,1,Get started/Key concepts/index.html
https://docs.microfocus.com/doc/386/25.4/getstartedintro,https://docs.microfocus.com/doc/386/25.4/getstartedaviator,Aviator,2,Get started/Aviator/index.html
https://docs.microfocus.com/doc/386/25.4/getstartedintro,https://docs.microfocus.com/doc/386/25.4/usecases,Use Cases,3,Get started/Use Cases/index.html
https://docs.microfocus.com/doc/386/25.4/getstartedintro,https://docs.microfocus.com/doc/386/25.4/persona,User Roles,4,Get started/User Roles/index.html
https://docs.microfocus.com/doc/386/25.4/getstartedintro,https://docs.microfocus.com/doc/386/25.4/glossary,Glossary,5,Get started/Glossary/index.html
https://docs.microfocus.com/doc/386/25.4/getstartedconcepts,https://docs.microfocus.com/doc/386/25.4/getstartedconceptseventmgmt,Consolidated Event and Performance Management,1,Get started/Key concepts/Consolidated Event and Performance Management/index.html
https://docs.microfocus.com/doc/386/25.4/getstartedconcepts,https://docs.microfocus.com/doc/386/25.4/reporting,Reporting,2,Get started/Key concepts/Reporting/index.html
https://docs.microfocus.com/doc/386/25.4/getstartedconcepts,https://docs.microfocus.com/doc/386/25.4/getstartedconceptsproblemsolving,Structured Problem Solving,3,Get started/Key concepts/Structured Problem Solving/index.html
https://docs.microfocus.com/doc/386/25.4/getstartedconcepts,https://docs.microfocus.com/doc/386/25.4/getstartedconceptsperfdashboard,Performance Dashboard,4,Get started/Key concepts/Performance Dashboard/index.html
https://docs.microfocus.com/doc/386/25.4/getstartedconcepts,https://docs.microfocus.com/doc/386/25.4/getstartedconceptsmgmtpacks,OBM content,5,Get started/Key concepts/OBM content/index.html
https://docs.microfocus.com/doc/386/25.4/getstartedconcepts,https://docs.microfocus.com/doc/386/25.4/getstartedconceptsscalability,Scalable Architecture with Multiple Servers,6,Get started/Key concepts/Scalable Architecture with Multiple Servers/index.html
https://docs.microfocus.com/doc/386/25.4/getstartedconcepts,https://docs.microfocus.com/doc/386/25.4/getstartedconceptsma,Monitoring Automation,7,Get started/Key concepts/Monitoring Automation/index.html
https://docs.microfocus.com/doc/386/25.4/getstartedconcepts,https://docs.microfocus.com/doc/386/25.4/virtualnodes,Virtual Nodes,8,Get started/Key concepts/Virtual Nodes/index.html
https://docs.microfocus.com/doc/386/25.4/getstartedconcepts,https://docs.microfocus.com/doc/386/25.4/eventenrichusingclaw,Event Enrichment Using CLAW,9,Get started/Key concepts/Event Enrichment Using CLAW/index.html
https://docs.microfocus.com/doc/386/25.4/getstartedconcepts,https://docs.microfocus.com/doc/386/25.4/blogposts,Blog Posts,10,Get started/Key concepts/Blog Posts/index.html
https://docs.microfocus.com/doc/386/25.4/usecases,https://docs.microfocus.com/doc/386/25.4/usecase_service_health,Add custom Health Indicators (HIs) to SiteScope monitor,1,Get started/Use Cases/Add custom Health Indicators (HIs) to SiteScope monitor/index.html
https://docs.microfocus.com/doc/386/25.4/usecases,https://docs.microfocus.com/doc/386/25.4/aviatorusecase,Event Remediation using IT Operations Aviator with AI Operations,2,Get started/Use Cases/Event Remediation using IT Operations Aviator with AI Operations/index.html
https://docs.microfocus.com/doc/386/25.4/usecases,https://docs.microfocus.com/doc/386/25.4/metricstreaming,Visualize Custom Application Metrics for Docker Application,3,Get started/Use Cases/Visualize Custom Application Metrics for Docker Application/index.html
https://docs.microfocus.com/doc/386/25.4/usecases,https://docs.microfocus.com/doc/386/25.4/remotegraphing,Visualize operations agent metrics on the OBM Manager-of-Manager performance dashboard,4,Get started/Use Cases/Visualize operations agent metrics on the OBM Manager-of-Manager performance das/index.html
https://docs.microfocus.com/doc/386/25.4/install,https://docs.microfocus.com/doc/386/25.4/plan,Plan,1,Install/Plan/index.html
https://docs.microfocus.com/doc/386/25.4/install,https://docs.microfocus.com/doc/386/25.4/prepare,Prepare,2,Install/Prepare/index.html
https://docs.microfocus.com/doc/386/25.4/install,https://docs.microfocus.com/doc/386/25.4/deploy,Deploy,3,Install/Deploy/index.html
https://docs.microfocus.com/doc/386/25.4/install,https://docs.microfocus.com/doc/386/25.4/configuration,Configure,4,Install/Configure/index.html
https://docs.microfocus.com/doc/386/25.4/install,https://docs.microfocus.com/doc/386/25.4/post_installation_tasks,Post-installation tasks,5,Install/Post-installation tasks/index.html
https://docs.microfocus.com/doc/386/25.4/install,https://docs.microfocus.com/doc/386/25.4/checkparametercli,(Optional) check_parameter CLI,6,Install/(Optional) check_parameter CLI/index.html
https://docs.microfocus.com/doc/386/25.4/install,https://docs.microfocus.com/doc/386/25.4/uninstall,Uninstall,7,Install/Uninstall/index.html
https://docs.microfocus.com/doc/386/25.4/plan,https://docs.microfocus.com/doc/386/25.4/obmdeployment,OBM deployment,1,Install/Plan/OBM deployment/index.html
https://docs.microfocus.com/doc/386/25.4/plan,https://docs.microfocus.com/doc/386/25.4/hardwarereq,Hardware requirements,2,Install/Plan/Hardware requirements/index.html
https://docs.microfocus.com/doc/386/25.4/plan,https://docs.microfocus.com/doc/386/25.4/softwarerequirements,Software requirements,3,Install/Plan/Software requirements/index.html
https://docs.microfocus.com/doc/386/25.4/plan,https://docs.microfocus.com/doc/386/25.4/obtainobmcerts,(Optional) Obtain certificates,4,Install/Plan/(Optional) Obtain certificates/index.html
https://docs.microfocus.com/doc/386/25.4/plan,https://docs.microfocus.com/doc/386/25.4/obmclientsysreq,Client system requirements,5,Install/Plan/Client system requirements/index.html
https://docs.microfocus.com/doc/386/25.4/plan,https://docs.microfocus.com/doc/386/25.4/networkconfigreq,Network configuration requirements,6,Install/Plan/Network configuration requirements/index.html
https://docs.microfocus.com/doc/386/25.4/plan,https://docs.microfocus.com/doc/386/25.4/databasereq,Database requirements,7,Install/Plan/Database requirements/index.html
https://docs.microfocus.com/doc/386/25.4/plan,https://docs.microfocus.com/doc/386/25.4/installuseraccountreq,Installing user account requirements,8,Install/Plan/Installing user account requirements/index.html
https://docs.microfocus.com/doc/386/25.4/prepare,https://docs.microfocus.com/doc/386/25.4/planintallprocess,Before you begin the installation process,1,Install/Prepare/Before you begin the installation process/index.html
https://docs.microfocus.com/doc/386/25.4/prepare,https://docs.microfocus.com/doc/386/25.4/prepareinstallationparameters,Prepare the installation parameters file,2,Install/Prepare/Prepare the installation parameters file/index.html
https://docs.microfocus.com/doc/386/25.4/prepare,https://docs.microfocus.com/doc/386/25.4/disastigprereq,(Optional) Prepare DISA STIG environment,3,Install/Prepare/(Optional) Prepare DISA STIG environment/index.html
https://docs.microfocus.com/doc/386/25.4/prepare,https://docs.microfocus.com/doc/386/25.4/introprepdbaseenviron,Prepare the database environment,4,Install/Prepare/Prepare the database environment/index.html
https://docs.microfocus.com/doc/386/25.4/introprepdbaseenviron,https://docs.microfocus.com/doc/386/25.4/introdbasovw,Database overview,1,Install/Prepare/Prepare the database environment/Database overview/index.html
https://docs.microfocus.com/doc/386/25.4/introprepdbaseenviron,https://docs.microfocus.com/doc/386/25.4/introhwarereq,System requirements,2,Install/Prepare/Prepare the database environment/System requirements/index.html
https://docs.microfocus.com/doc/386/25.4/introprepdbaseenviron,https://docs.microfocus.com/doc/386/25.4/introdbaselang,Database character set configuration,3,Install/Prepare/Prepare the database environment/Database character set configuration/index.html
https://docs.microfocus.com/doc/386/25.4/introprepdbaseenviron,https://docs.microfocus.com/doc/386/25.4/introconfiguredb,Set up TLS for database connections,4,Install/Prepare/Prepare the database environment/Set up TLS for database connections/index.html
https://docs.microfocus.com/doc/386/25.4/introprepdbaseenviron,https://docs.microfocus.com/doc/386/25.4/changedbhost,Change the database host,5,Install/Prepare/Prepare the database environment/Change the database host/index.html
https://docs.microfocus.com/doc/386/25.4/introprepdbaseenviron,https://docs.microfocus.com/doc/386/25.4/sqlserdep,Microsoft SQL Server deployment,6,Install/Prepare/Prepare the database environment/Microsoft SQL Server deployment/index.html
https://docs.microfocus.com/doc/386/25.4/introprepdbaseenviron,https://docs.microfocus.com/doc/386/25.4/oraovwserv,Oracle Server deployment,7,Install/Prepare/Prepare the database environment/Oracle Server deployment/index.html
https://docs.microfocus.com/doc/386/25.4/introprepdbaseenviron,https://docs.microfocus.com/doc/386/25.4/psqlovwdep,PostgreSQL deployment,8,Install/Prepare/Prepare the database environment/PostgreSQL deployment/index.html
https://docs.microfocus.com/doc/386/25.4/sqlserdep,https://docs.microfocus.com/doc/386/25.4/sqlservdatabase,Microsoft SQL Server databases overview,1,Install/Prepare/Prepare the database environment/Microsoft SQL Server deployment/Microsoft SQL Server databases overview/index.html
https://docs.microfocus.com/doc/386/25.4/sqlserdep,https://docs.microfocus.com/doc/386/25.4/charsetsupport,Character set support in Microsoft SQL Server,2,Install/Prepare/Prepare the database environment/Microsoft SQL Server deployment/Character set support in Microsoft SQL Server/index.html
https://docs.microfocus.com/doc/386/25.4/sqlserdep,https://docs.microfocus.com/doc/386/25.4/instalprereq,Installation prerequisites,3,Install/Prepare/Prepare the database environment/Microsoft SQL Server deployment/Installation prerequisites/index.html
https://docs.microfocus.com/doc/386/25.4/sqlserdep,https://docs.microfocus.com/doc/386/25.4/noteslimit,Notes and limitations,4,Install/Prepare/Prepare the database environment/Microsoft SQL Server deployment/Notes and limitations/index.html
https://docs.microfocus.com/doc/386/25.4/sqlserdep,https://docs.microfocus.com/doc/386/25.4/checklistsuppcert,Checklist for support and certification,5,Install/Prepare/Prepare the database environment/Microsoft SQL Server deployment/Checklist for support and certification/index.html
https://docs.microfocus.com/doc/386/25.4/sqlserdep,https://docs.microfocus.com/doc/386/25.4/installsqlserv,Install Microsoft SQL Server,6,Install/Prepare/Prepare the database environment/Microsoft SQL Server deployment/Install Microsoft SQL Server/index.html
https://docs.microfocus.com/doc/386/25.4/sqlserdep,https://docs.microfocus.com/doc/386/25.4/servconfigoptions,Service configuration options,7,Install/Prepare/Prepare the database environment/Microsoft SQL Server deployment/Service configuration options/index.html
https://docs.microfocus.com/doc/386/25.4/sqlserdep,https://docs.microfocus.com/doc/386/25.4/depserverconfigoption,Server configuration options,8,Install/Prepare/Prepare the database environment/Microsoft SQL Server deployment/Server configuration options/index.html
https://docs.microfocus.com/doc/386/25.4/sqlserdep,https://docs.microfocus.com/doc/386/25.4/verifydatabasesettings,Verify and change server and database settings,9,Install/Prepare/Prepare the database environment/Microsoft SQL Server deployment/Verify and change server and database settings/index.html
https://docs.microfocus.com/doc/386/25.4/sqlserdep,https://docs.microfocus.com/doc/386/25.4/portnamedinstances,Port allocation options for named instances,10,Install/Prepare/Prepare the database environment/Microsoft SQL Server deployment/Port allocation options for named instances/index.html
https://docs.microfocus.com/doc/386/25.4/sqlserdep,https://docs.microfocus.com/doc/386/25.4/bsmsqlser,Create the OBM databases manually,11,Install/Prepare/Prepare the database environment/Microsoft SQL Server deployment/Create the OBM databases manually/index.html
https://docs.microfocus.com/doc/386/25.4/sqlserdep,https://docs.microfocus.com/doc/386/25.4/sqlinstances,Create Microsoft SQL Server named instances,12,Install/Prepare/Prepare the database environment/Microsoft SQL Server deployment/Create Microsoft SQL Server named instances/index.html
https://docs.microfocus.com/doc/386/25.4/sqlserdep,https://docs.microfocus.com/doc/386/25.4/databasepermissions,Database permissions,13,Install/Prepare/Prepare the database environment/Microsoft SQL Server deployment/Database permissions/index.html
https://docs.microfocus.com/doc/386/25.4/sqlserdep,https://docs.microfocus.com/doc/386/25.4/databasefilelayout,Database file layout,14,Install/Prepare/Prepare the database environment/Microsoft SQL Server deployment/Database file layout/index.html
https://docs.microfocus.com/doc/386/25.4/sqlserdep,https://docs.microfocus.com/doc/386/25.4/configdatabase,Configure databases,15,Install/Prepare/Prepare the database environment/Microsoft SQL Server deployment/Configure databases/index.html
https://docs.microfocus.com/doc/386/25.4/sqlserdep,https://docs.microfocus.com/doc/386/25.4/backupdatabase,Back up databases,16,Install/Prepare/Prepare the database environment/Microsoft SQL Server deployment/Back up databases/index.html
https://docs.microfocus.com/doc/386/25.4/sqlserdep,https://docs.microfocus.com/doc/386/25.4/databaseintegrity,Database integrity,17,Install/Prepare/Prepare the database environment/Microsoft SQL Server deployment/Database integrity/index.html
https://docs.microfocus.com/doc/386/25.4/sqlserdep,https://docs.microfocus.com/doc/386/25.4/filesysfrag,Understand file system fragmentation,18,Install/Prepare/Prepare the database environment/Microsoft SQL Server deployment/Understand file system fragmentation/index.html
https://docs.microfocus.com/doc/386/25.4/sqlserdep,https://docs.microfocus.com/doc/386/25.4/internalfrag,Understand internal fragmentation,19,Install/Prepare/Prepare the database environment/Microsoft SQL Server deployment/Understand internal fragmentation/index.html
https://docs.microfocus.com/doc/386/25.4/sqlserdep,https://docs.microfocus.com/doc/386/25.4/extfrag,Understand external fragmentation,20,Install/Prepare/Prepare the database environment/Microsoft SQL Server deployment/Understand external fragmentation/index.html
https://docs.microfocus.com/doc/386/25.4/sqlserdep,https://docs.microfocus.com/doc/386/25.4/detindexfrag,Detect and handle index fragmentation,21,Install/Prepare/Prepare the database environment/Microsoft SQL Server deployment/Detect and handle index fragmentation/index.html
https://docs.microfocus.com/doc/386/25.4/sqlserdep,https://docs.microfocus.com/doc/386/25.4/utilmonrebuildindexes,Supplied utilities for monitoring and rebuilding indexes,22,Install/Prepare/Prepare the database environment/Microsoft SQL Server deployment/Supplied utilities for monitoring and rebuilding indexes/index.html
https://docs.microfocus.com/doc/386/25.4/sqlserdep,https://docs.microfocus.com/doc/386/25.4/utilityindexesdatabase,Utility to rebuild all indexes in database,23,Install/Prepare/Prepare the database environment/Microsoft SQL Server deployment/Utility to rebuild all indexes in database/index.html
https://docs.microfocus.com/doc/386/25.4/sqlserdep,https://docs.microfocus.com/doc/386/25.4/rebuildindexesfragindex,Utility to rebuild indexes based on the fragmentation level of each index,24,Install/Prepare/Prepare the database environment/Microsoft SQL Server deployment/Utility to rebuild indexes based on the fragmentation level of each index/index.html
https://docs.microfocus.com/doc/386/25.4/sqlserdep,https://docs.microfocus.com/doc/386/25.4/distribstat,Distribution statistics,25,Install/Prepare/Prepare the database environment/Microsoft SQL Server deployment/Distribution statistics/index.html
https://docs.microfocus.com/doc/386/25.4/sqlserdep,https://docs.microfocus.com/doc/386/25.4/collectstatrtsm,Collect statistics for RTSM,26,Install/Prepare/Prepare the database environment/Microsoft SQL Server deployment/Collect statistics for RTSM/index.html
https://docs.microfocus.com/doc/386/25.4/sqlserdep,https://docs.microfocus.com/doc/386/25.4/utilrefreshstats,Utility to refresh statistics,27,Install/Prepare/Prepare the database environment/Microsoft SQL Server deployment/Utility to refresh statistics/index.html
https://docs.microfocus.com/doc/386/25.4/sqlserdep,https://docs.microfocus.com/doc/386/25.4/enabbsmwinauth,Enable OBM to work with Windows authentication,28,Install/Prepare/Prepare the database environment/Microsoft SQL Server deployment/Enable OBM to work with Windows authentication/index.html
https://docs.microfocus.com/doc/386/25.4/sqlserdep,https://docs.microfocus.com/doc/386/25.4/appsqlserverclustering,SQL Server AlwaysOn,29,Install/Prepare/Prepare the database environment/Microsoft SQL Server deployment/SQL Server AlwaysOn/index.html
https://docs.microfocus.com/doc/386/25.4/sqlserdep,https://docs.microfocus.com/doc/386/25.4/appmssqlfilegrp,Create Microsoft SQL Server file groups,30,Install/Prepare/Prepare the database environment/Microsoft SQL Server deployment/Create Microsoft SQL Server file groups/index.html
https://docs.microfocus.com/doc/386/25.4/sqlserdep,https://docs.microfocus.com/doc/386/25.4/sqlserverconfigoption,Microsoft SQL Server configuration options,31,Install/Prepare/Prepare the database environment/Microsoft SQL Server deployment/Microsoft SQL Server configuration options/index.html
https://docs.microfocus.com/doc/386/25.4/oraovwserv,https://docs.microfocus.com/doc/386/25.4/oraaboutservdep,About Oracle Server deployment,1,Install/Prepare/Prepare the database environment/Oracle Server deployment/About Oracle Server deployment/index.html
https://docs.microfocus.com/doc/386/25.4/oraovwserv,https://docs.microfocus.com/doc/386/25.4/orainstances,Oracle instances,2,Install/Prepare/Prepare the database environment/Oracle Server deployment/Oracle instances/index.html
https://docs.microfocus.com/doc/386/25.4/oraovwserv,https://docs.microfocus.com/doc/386/25.4/oracharsetsupport,Character set support in Oracle,3,Install/Prepare/Prepare the database environment/Oracle Server deployment/Character set support in Oracle/index.html
https://docs.microfocus.com/doc/386/25.4/oraovwserv,https://docs.microfocus.com/doc/386/25.4/orabsmschema,Create OBM Oracle schemas manually,4,Install/Prepare/Prepare the database environment/Oracle Server deployment/Create OBM Oracle schemas manually/index.html
https://docs.microfocus.com/doc/386/25.4/oraovwserv,https://docs.microfocus.com/doc/386/25.4/oraschemaprivi,OBM Oracle schema privileges,5,Install/Prepare/Prepare the database environment/Oracle Server deployment/OBM Oracle schema privileges/index.html
https://docs.microfocus.com/doc/386/25.4/oraovwserv,https://docs.microfocus.com/doc/386/25.4/oraparasettings,Oracle parameter settings,6,Install/Prepare/Prepare the database environment/Oracle Server deployment/Oracle parameter settings/index.html
https://docs.microfocus.com/doc/386/25.4/oraovwserv,https://docs.microfocus.com/doc/386/25.4/oratablespaces,Oracle tablespaces,7,Install/Prepare/Prepare the database environment/Oracle Server deployment/Oracle tablespaces/index.html
https://docs.microfocus.com/doc/386/25.4/oraovwserv,https://docs.microfocus.com/doc/386/25.4/oratablespacesettings,Oracle tablespace settings,8,Install/Prepare/Prepare the database environment/Oracle Server deployment/Oracle tablespace settings/index.html
https://docs.microfocus.com/doc/386/25.4/oraovwserv,https://docs.microfocus.com/doc/386/25.4/oraraidconfig,Use RAID configuration,9,Install/Prepare/Prepare the database environment/Oracle Server deployment/Use RAID configuration/index.html
https://docs.microfocus.com/doc/386/25.4/oraovwserv,https://docs.microfocus.com/doc/386/25.4/oraasmstorage,ASM storage,10,Install/Prepare/Prepare the database environment/Oracle Server deployment/ASM storage/index.html
https://docs.microfocus.com/doc/386/25.4/oraovwserv,https://docs.microfocus.com/doc/386/25.4/oraservdatabases,Maintain an Oracle Server database,11,Install/Prepare/Prepare the database environment/Oracle Server deployment/Maintain an Oracle Server database/index.html
https://docs.microfocus.com/doc/386/25.4/oraovwserv,https://docs.microfocus.com/doc/386/25.4/oracollectstats,Collect statistics for databases,12,Install/Prepare/Prepare the database environment/Oracle Server deployment/Collect statistics for databases/index.html
https://docs.microfocus.com/doc/386/25.4/oraovwserv,https://docs.microfocus.com/doc/386/25.4/oraindexmaintenanceutility,Index maintenance utility,13,Install/Prepare/Prepare the database environment/Oracle Server deployment/Index maintenance utility/index.html
https://docs.microfocus.com/doc/386/25.4/oraovwserv,https://docs.microfocus.com/doc/386/25.4/oraindexfrag,Index fragmentation,14,Install/Prepare/Prepare the database environment/Oracle Server deployment/Index fragmentation/index.html
https://docs.microfocus.com/doc/386/25.4/oraovwserv,https://docs.microfocus.com/doc/386/25.4/oracleresetpassword,Reset or change the user password for the Oracle database,15,Install/Prepare/Prepare the database environment/Oracle Server deployment/Reset or change the user password for the Oracle database/index.html
https://docs.microfocus.com/doc/386/25.4/oraovwserv,https://docs.microfocus.com/doc/386/25.4/oradbackuprecov,Oracle database backup and recovery,16,Install/Prepare/Prepare the database environment/Oracle Server deployment/Oracle database backup and recovery/index.html
https://docs.microfocus.com/doc/386/25.4/oraovwserv,https://docs.microfocus.com/doc/386/25.4/oraconfigbsm,Configure the Oracle Client for OBM,17,Install/Prepare/Prepare the database environment/Oracle Server deployment/Configure the Oracle Client for OBM/index.html
https://docs.microfocus.com/doc/386/25.4/oraovwserv,https://docs.microfocus.com/doc/386/25.4/appsupportrealcluster,Support for Oracle Real Application Cluster,18,Install/Prepare/Prepare the database environment/Oracle Server deployment/Support for Oracle Real Application Cluster/index.html
https://docs.microfocus.com/doc/386/25.4/oraovwserv,https://docs.microfocus.com/doc/386/25.4/appserversideconfig,Server-side configuration,19,Install/Prepare/Prepare the database environment/Oracle Server deployment/Server-side configuration/index.html
https://docs.microfocus.com/doc/386/25.4/oraovwserv,https://docs.microfocus.com/doc/386/25.4/appbsmdb,Create or connect to one of the OBM databases,20,Install/Prepare/Prepare the database environment/Oracle Server deployment/Create or connect to one of the OBM databases/index.html
https://docs.microfocus.com/doc/386/25.4/oraovwserv,https://docs.microfocus.com/doc/386/25.4/orasumchklist,Oracle summary checklist,21,Install/Prepare/Prepare the database environment/Oracle Server deployment/Oracle summary checklist/index.html
https://docs.microfocus.com/doc/386/25.4/psqlovwdep,https://docs.microfocus.com/doc/386/25.4/psqlservdep,About PostgreSQL deployment,1,Install/Prepare/Prepare the database environment/PostgreSQL deployment/About PostgreSQL deployment/index.html
https://docs.microfocus.com/doc/386/25.4/psqlovwdep,https://docs.microfocus.com/doc/386/25.4/psqlparametersettings,PostgreSQL parameter settings,2,Install/Prepare/Prepare the database environment/PostgreSQL deployment/PostgreSQL parameter settings/index.html
https://docs.microfocus.com/doc/386/25.4/psqlovwdep,https://docs.microfocus.com/doc/386/25.4/psqlcharsetsupport,Character set support in PostgreSQL,3,Install/Prepare/Prepare the database environment/PostgreSQL deployment/Character set support in PostgreSQL/index.html
https://docs.microfocus.com/doc/386/25.4/psqlovwdep,https://docs.microfocus.com/doc/386/25.4/psqlcreatedbases,Create the OBM databases manually,4,Install/Prepare/Prepare the database environment/PostgreSQL deployment/Create the OBM databases manually/index.html
https://docs.microfocus.com/doc/386/25.4/psqlovwdep,https://docs.microfocus.com/doc/386/25.4/psqlgrantaccesspermissions,Grant access permissions,5,Install/Prepare/Prepare the database environment/PostgreSQL deployment/Grant access permissions/index.html
https://docs.microfocus.com/doc/386/25.4/psqlovwdep,https://docs.microfocus.com/doc/386/25.4/psqlcreatedparameters,Parameters for creating OBM databases,6,Install/Prepare/Prepare the database environment/PostgreSQL deployment/Parameters for creating OBM databases/index.html
https://docs.microfocus.com/doc/386/25.4/psqlovwdep,https://docs.microfocus.com/doc/386/25.4/psqlmainsqldbase,Maintain a PostgreSQL database,7,Install/Prepare/Prepare the database environment/PostgreSQL deployment/Maintain a PostgreSQL database/index.html
https://docs.microfocus.com/doc/386/25.4/psqlovwdep,https://docs.microfocus.com/doc/386/25.4/psqlbackuprestore,Back up and restore an embedded PostgreSQL database,8,Install/Prepare/Prepare the database environment/PostgreSQL deployment/Back up and restore an embedded PostgreSQL database/index.html
https://docs.microfocus.com/doc/386/25.4/psqlovwdep,https://docs.microfocus.com/doc/386/25.4/psqlbackuprestexternaldb,Back up and restore an external PostgreSQL database,9,Install/Prepare/Prepare the database environment/PostgreSQL deployment/Back up and restore an external PostgreSQL database/index.html
https://docs.microfocus.com/doc/386/25.4/psqlovwdep,https://docs.microfocus.com/doc/386/25.4/appmigembeddedexternal,Migrate from an embedded PostgreSQL database to an external PostgreSQL database,10,Install/Prepare/Prepare the database environment/PostgreSQL deployment/Migrate from an embedded PostgreSQL database to an external PostgreSQL database/index.html
https://docs.microfocus.com/doc/386/25.4/psqlovwdep,https://docs.microfocus.com/doc/386/25.4/apppostgresqlclustering,PostgreSQL warm standby or log shipping,11,Install/Prepare/Prepare the database environment/PostgreSQL deployment/PostgreSQL warm standby or log shipping/index.html
https://docs.microfocus.com/doc/386/25.4/psqlovwdep,https://docs.microfocus.com/doc/386/25.4/psqlembedresetpassword,Reset or change the user password for the embedded PostgreSQL database,12,Install/Prepare/Prepare the database environment/PostgreSQL deployment/Reset or change the user password for the embedded PostgreSQL database/index.html
https://docs.microfocus.com/doc/386/25.4/deploy,https://docs.microfocus.com/doc/386/25.4/installenterprise,Enterprise Install,1,Install/Deploy/Enterprise Install/index.html
https://docs.microfocus.com/doc/386/25.4/deploy,https://docs.microfocus.com/doc/386/25.4/installexpress,Install on express setup,2,Install/Deploy/Install on express setup/index.html
https://docs.microfocus.com/doc/386/25.4/deploy,https://docs.microfocus.com/doc/386/25.4/dfpinstall,Install the Data Flow Probe,3,Install/Deploy/Install the Data Flow Probe/index.html
https://docs.microfocus.com/doc/386/25.4/installenterprise,https://docs.microfocus.com/doc/386/25.4/silentinstall,Silent deployment,1,Install/Deploy/Enterprise Install/Silent deployment/index.html
https://docs.microfocus.com/doc/386/25.4/installenterprise,https://docs.microfocus.com/doc/386/25.4/gui,GUI deployment,2,Install/Deploy/Enterprise Install/GUI deployment/index.html
https://docs.microfocus.com/doc/386/25.4/silentinstall,https://docs.microfocus.com/doc/386/25.4/distributed,Install on distributed/distributed HA deployment,1,Install/Deploy/Enterprise Install/Silent deployment/Install on distributed_distributed HA deployment/index.html
https://docs.microfocus.com/doc/386/25.4/silentinstall,https://docs.microfocus.com/doc/386/25.4/singleserver,Install on single server/single server HA deployment,2,Install/Deploy/Enterprise Install/Silent deployment/Install on single server_single server HA deployment/index.html
https://docs.microfocus.com/doc/386/25.4/gui,https://docs.microfocus.com/doc/386/25.4/distributedha,Install on distributed/distributed HA deployment,1,Install/Deploy/Enterprise Install/GUI deployment/Install on distributed_distributed HA deployment/index.html
https://docs.microfocus.com/doc/386/25.4/gui,https://docs.microfocus.com/doc/386/25.4/singleserverha,Install on single server/single server HA deployment,2,Install/Deploy/Enterprise Install/GUI deployment/Install on single server_single server HA deployment/index.html
https://docs.microfocus.com/doc/386/25.4/post_installation_tasks,https://docs.microfocus.com/doc/386/25.4/changewinserviceuseraccount,Change the Windows service user account,1,Install/Post-installation tasks/Change the Windows service user account/index.html
https://docs.microfocus.com/doc/386/25.4/post_installation_tasks,https://docs.microfocus.com/doc/386/25.4/enableobm,Enable OBM,2,Install/Post-installation tasks/Enable OBM/index.html
https://docs.microfocus.com/doc/386/25.4/post_installation_tasks,https://docs.microfocus.com/doc/386/25.4/logonobm,Log on to OBM,3,Install/Post-installation tasks/Log on to OBM/index.html
https://docs.microfocus.com/doc/386/25.4/post_installation_tasks,https://docs.microfocus.com/doc/386/25.4/reviewlogfile,"(Optional) Review the log files and enable IPv6, and configure Automatic Failover",4,"Install/Post-installation tasks/(Optional) Review the log files and enable IPv6, and configure Automatic Failove/index.html"
https://docs.microfocus.com/doc/386/25.4/post_installation_tasks,https://docs.microfocus.com/doc/386/25.4/configureloadbalancingforgw,Configure load balancing for gateway servers,5,Install/Post-installation tasks/Configure load balancing for gateway servers/index.html
